accuracy,loss,val_accuracy,val_loss,learning_rate
0.34897786378860474,0.3345161974430084,0.38892120122909546,0.2758895456790924,0.000699999975040555
0.36629539728164673,0.3101309537887573,0.39930790662765503,0.26048874855041504,0.000699999975040555
0.371221125125885,0.3041655421257019,0.40605804324150085,0.25188693404197693,0.000699999975040555
0.37317395210266113,0.3007754981517792,0.4184419810771942,0.24706503748893738,0.000699999975040555
0.3753110468387604,0.29798486828804016,0.4268280565738678,0.24277763068675995,0.000699999975040555
0.37679794430732727,0.2958957552909851,0.4136907756328583,0.24316802620887756,0.000699999975040555
0.37753766775131226,0.2941233217716217,0.41697362065315247,0.23737937211990356,0.000699999975040555
0.37810543179512024,0.29263970255851746,0.42758050560951233,0.23534367978572845,0.000699999975040555
0.3792755901813507,0.2913319766521454,0.41822686791419983,0.23394396901130676,0.000699999975040555
0.38002124428749084,0.2902373671531677,0.4253188371658325,0.2320055067539215,0.000699999975040555
0.3808527886867523,0.2890290915966034,0.40738359093666077,0.2278519570827484,0.000699999975040555
0.3820231854915619,0.287996768951416,0.42387935519218445,0.22751431167125702,0.000699999975040555
0.38280242681503296,0.2869523763656616,0.4270116984844208,0.22567982971668243,0.000699999975040555
0.38413965702056885,0.2858685255050659,0.4362701177597046,0.22590762376785278,0.000699999975040555
0.3851946294307709,0.2846572995185852,0.4194529354572296,0.2228388786315918,0.000699999975040555
0.38596728444099426,0.28371861577033997,0.4323827624320984,0.22114457190036774,0.000699999975040555
0.3862147033214569,0.2827950716018677,0.4285770058631897,0.22139036655426025,0.000699999975040555
0.3865116536617279,0.2818533480167389,0.4316634237766266,0.2177513688802719,0.000699999975040555
0.3877568542957306,0.28102758526802063,0.4366765320301056,0.2156667560338974,0.000699999975040555
0.38840964436531067,0.28023549914360046,0.4439393877983093,0.2158723920583725,0.000699999975040555
0.3887850344181061,0.27926385402679443,0.4259208142757416,0.2134672850370407,0.000699999975040555
0.3893829584121704,0.2786351442337036,0.44170406460762024,0.21357354521751404,0.000699999975040555
0.3898765444755554,0.2778145968914032,0.4357965290546417,0.21220090985298157,0.000699999975040555
0.390162855386734,0.276947945356369,0.4283831715583801,0.20861196517944336,0.000699999975040555
0.39105287194252014,0.27639222145080566,0.427908718585968,0.2110012173652649,0.000699999975040555
0.39091575145721436,0.2756821811199188,0.4302094876766205,0.2088974267244339,0.000699999975040555
0.3917332887649536,0.2749866545200348,0.43526512384414673,0.20808231830596924,0.000699999975040555
0.3921165466308594,0.27447208762168884,0.4444776177406311,0.2072587013244629,0.000699999975040555
0.39188122749328613,0.2737356722354889,0.4303455352783203,0.20676518976688385,0.000699999975040555
0.39220112562179565,0.2732221782207489,0.43657025694847107,0.20490439236164093,0.000699999975040555
0.39288198947906494,0.2727248966693878,0.4313947558403015,0.20543377101421356,0.000699999975040555
0.3932112455368042,0.2720789313316345,0.4343816936016083,0.20328214764595032,0.000699999975040555
0.3937424421310425,0.2715725302696228,0.4322390556335449,0.20474641025066376,0.000699999975040555
0.39361149072647095,0.270955890417099,0.4364546239376068,0.20422831177711487,0.000699999975040555
0.39376071095466614,0.27055320143699646,0.43218550086021423,0.20256973803043365,0.000699999975040555
0.39393267035484314,0.2701680064201355,0.4350074827671051,0.20048405230045319,0.000699999975040555
0.3941686153411865,0.2695281207561493,0.4283406436443329,0.2008836716413498,0.000699999975040555
0.39501696825027466,0.26911696791648865,0.43996956944465637,0.2003890722990036,0.000699999975040555
0.3945002257823944,0.2686847746372223,0.4248180389404297,0.19924095273017883,0.000699999975040555
0.3949013352394104,0.2683093845844269,0.4436936676502228,0.19784414768218994,0.000699999975040555
0.3948131203651428,0.26786142587661743,0.43675220012664795,0.19926601648330688,0.000699999975040555
0.39517319202423096,0.26747843623161316,0.4278704524040222,0.19743844866752625,0.000699999975040555
0.39556431770324707,0.2670556306838989,0.4378575384616852,0.195697620511055,0.000699999975040555
0.3955090343952179,0.26670074462890625,0.4436783790588379,0.19605129957199097,0.000699999975040555
0.3959343731403351,0.266234815120697,0.4368091821670532,0.19673803448677063,0.000699999975040555
0.39602237939834595,0.2659008502960205,0.43450412154197693,0.19514447450637817,0.000699999975040555
0.3966188430786133,0.26538756489753723,0.44210368394851685,0.19425912201404572,0.000699999975040555
0.3960444927215576,0.26520347595214844,0.438681423664093,0.19356730580329895,0.000699999975040555
0.396363765001297,0.26469123363494873,0.43854454159736633,0.19417083263397217,0.000699999975040555
0.39644667506217957,0.2642444968223572,0.43322280049324036,0.19307146966457367,0.000699999975040555
0.39687561988830566,0.2640208899974823,0.43688908219337463,0.19236986339092255,0.000699999975040555
0.3971119821071625,0.26352187991142273,0.4403037130832672,0.19260142743587494,0.000699999975040555
0.39740532636642456,0.2631726861000061,0.4377419054508209,0.1908465176820755,0.000699999975040555
0.39768463373184204,0.262890487909317,0.44064295291900635,0.19098913669586182,0.000699999975040555
0.39790889620780945,0.2625768482685089,0.4354385733604431,0.1910344362258911,0.000699999975040555
0.39813846349716187,0.2621763348579407,0.4397408366203308,0.18855740129947662,0.000699999975040555
0.3977167308330536,0.262046754360199,0.44388753175735474,0.18990585207939148,0.000699999975040555
0.39828234910964966,0.26157259941101074,0.4489210247993469,0.18852472305297852,0.000699999975040555
0.39839842915534973,0.26132625341415405,0.4497959315776825,0.1891438513994217,0.000699999975040555
